"HDR","FEC","8.1","Vocus PAC Management","8.00.5825","FEC-979884","1",""
"F3XA","C00053553","National Rifle Association of America Political Victory Fund","","11250 Waples Mill Road","","Fairfax","VA","22030","30G","G2014","20141104","","20141016","20141124","X","Adkins","Mary Rose","","","","20150129","7162807.68","495314.48","7658122.16","5319665.06","2338457.10","0.00","0.00","110506.41","384608.49","495114.90","0.00","0.00","495114.90","0.00","0.00","0.00","199.50","0.00","0.08","0.00","0.00","0.00","495314.48","495314.48","0.00","0.00","6938.10","6938.10","0.00","8000.00","2613772.11","0.00","0.00","0.00","1000.00","0.00","0.00","1000.00","2689954.85","0.00","0.00","0.00","0.00","5319665.06","5319665.06","495114.90","1000.00","494114.90","6938.10","199.50","6738.60","11623822.00","2014","9970316.60","21594138.60","19255681.50","2338457.10","1321820.95","8639086.10","9960907.05","0.00","5000.00","9965907.05","0.00","0.00","0.00","819.50","1000.00","2590.05","0.00","0.00","0.00","9970316.60","9970316.60","0.00","0.00","184146.86","184146.86","0.00","633950.00","14335571.58","0.00","0.00","0.00","2500.00","0.00","0.00","2500.00","4099513.06","0.00","0.00","0.00","0.00","19255681.50","19255681.50","9965907.05","2500.00","9963407.05","184146.86","819.50","183327.36"
"SA11ai","C00053553","63138061","","","IND","","STOW","M E","","MR","","2 HILL VALE DR","","HORSEHEADS","NY","148459325","","","20141103","26.25","358.25","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138062","","","IND","","STRUEMPF","BARY","","","","15610 E 20TH AVE","","SPOKANE VALLEY","WA","990379072","","","20141103","50.00","258.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138063","","","IND","","CHRISTOPHER","SILVIO","","MR","","1310 N HAMLIN AVE","","PARK RIDGE","IL","600681746","","","20141103","75.00","450.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138080","","","IND","","BORCHERT","RAYMOND","","MR","","4113 SIMCOE LN","","LOUISVILLE","KY","402411139","","","20141103","100.00","250.00","","Retired","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138088","","","IND","","MCMANIS","KEN","","MR","","204 CLAYMORE DR","","LAFAYETTE","LA","705033834","","","20141103","56.00","419.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138097","","","IND","","GOODLOE","JOHN R","","MR","III","4813 MUMS CT","","MOBILE","AL","366082411","","","20141103","100.00","300.00","","GENERAL RESOURCE CORP","TIMBER BROKER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138116","","","IND","","PADGETT","WAYNE C","","MR","","308 GRAND AVE","","PACIFIC GROVE","CA","939503422","","","20141103","20.00","217.00","","SELF EMPLOYED","PLUMBING CONTRACTOR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138125","","","IND","","NESS","STEVE","","MR","","162 CHATHAM RD NE","","CEDAR RAPIDS","IA","524021539","","","20141103","47.25","407.25","","ROCKWELL COLLINS","ENGINEER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138139","","","IND","","RONNEKAMP","ROBERT L","","MR","","1621 AVENUE G","","GOTHENBURG","NE","691381423","","","20141103","100.00","300.00","","DAWSON CO","EQUIPMENT OPERATOR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138142","","","IND","","VAN VOORHEES","S C","","MR","","150 SHAWNEE TRL","","ORMOND BEACH","FL","321742511","","","20141103","300.00","600.00","","RETIRED","RETIRED - LAWYER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138147","","","IND","","HYATT","NORMAN H","","MR","","5475 LOW GAP RD","","MARTINSVILLE","IN","461518670","","","20141103","100.00","240.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138159","","","IND","","SUMERFORD","KENNETH","","MR","","333 SINGING QUAIL TRL","","HASLET","TX","760524178","","","20141103","70.00","220.00","","SUMERFORD BUSINESS SYSTEMS, LL","WEBSITE DEVELOPER / INTERNET M","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138208","","","IND","","Tilton","MARK J","","MR","","9531 PALINI CT","","LAS VEGAS","NV","891236226","","","20141104","26.25","308.25","","Retired","Retired","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138216","","","IND","","TESSMER","THOMAS","","MR","","1047 ROGUES WAY","","GREEN BAY","WI","543137357","","","20141104","100.00","225.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138218","","","IND","","RUNDELL","G C","","","","970 SE 80TH ST","","STAFFORD","KS","675788001","","","20141104","250.00","500.00","","SELF EMPLOYED","FARMER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138219","","","IND","","UMSTATTD","WILLIAM","","MR","","733 STOKE RD","","VILLANOVA","PA","190852050","","","20141104","100.00","400.00","","SELF EMPLOYED","ENGINEERING CONSULTANT","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138221","","","IND","","O'Neil","STEVEN P","","MR","","PO BOX 2434","","HUMBLE","TX","773472434","","","20141104","64.75","366.75","","Rockwell Collins","Program Manager","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138224","","","IND","","ADAMS","ROY J","","MR","JR","3896 DEWEY AVE STE 181","","ROCHESTER","NY","146162529","","","20141104","100.00","300.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138227","","","IND","","LOWTHER","KENNETH E","","MR","","146 PINNACLE RD","","OCEAN CITY","NJ","082264559","","","20141104","64.75","499.75","","INTERSTATE DEVELOPMENT","REAL ESTATE","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138248","","","IND","","NORRIS","ROGER","","MR","","1069 PERSIMMON WAY","","ATWATER","CA","953018858","","","20141104","30.00","214.00","","MERCED COUNTY","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138256","","","IND","","WRIGHT","KIRK","","MR","","392 W 35TH ST","","HOLLAND","MI","494234665","","","20141104","50.00","220.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138390","","","IND","","Hills","ROBERT","","MR","SR","65 SAINT NICHOLAS DR","","BRIDGEPORT","CT","066041023","","","20141105","50.00","340.00","","Bridgeport Fire Department","Retired-Firefighter","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138391","","","IND","","MARDINEY JR","MICHAEL R","","DR","","7212 BELLONA AVE","","BALTIMORE","MD","212121007","","","20141105","250.00","250.00","","","PHYSICIAN","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138402","","","IND","","ADAMS","EDRICK A","","MR","","RR 4 BOX 4048","","DALTON","PA","184149724","","","20141105","50.00","220.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138406","","","IND","","PHILLIPS","BILL E","","MR","JR","3430 S SHELDON LN APT 208","","SIOUX FALLS","SD","571056175","","","20141105","150.00","210.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138408","","","IND","","HARPS","BILL","","MR","","12265 RESEDA DR","","YUCAIPA","CA","923991525","","","20141105","26.25","224.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138412","","","IND","","WALDNER","R G","","MR","","7774 DURAIN DR","","JENISON","MI","494287916","","","20141106","500.00","1232.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138421","","","IND","","BUE","ALBERT H","","MR","","12123 S STATE ROAD 140","","CLINTON","WI","535258454","","","20141106","26.25","258.25","","RETIRED","ELECTRICAL ENGINEER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138422","","","IND","","APPLEGATE","THOMAS","","MR","","725 DREAMLAND RD","","SPRING CITY","TN","373815342","","","20141106","150.00","330.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138428","","","IND","","MURPHY","TIMOTHY P","","MR","","7 CARRIAGE HILL LN","","HUDSON","MA","017493251","","","20141106","50.00","207.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138430","","","IND","","STROM","ROY E","","MR","","1233 MOUNTAIN BROOK DR","","NORMAN","OK","730723446","","","20141106","75.00","225.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138431","","","IND","","STANICH","FRANK S","","MR","","PO BOX 348","","IRON RIVER","MI","499350348","","","20141106","87.50","492.50","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138432","","","IND","","WILKS","JAMES L","","MR","","433 FM 2035","","SWEETWATER","TX","795568363","","","20141106","250.00","250.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138433","","","IND","","FRY","LEONARD","","MR","","PO BOX 640796","","EL PASO","TX","799040796","","","20141106","50.00","350.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138440","","","IND","","GRUESSING","J A","","","","2906 GREENWAY DR","","ELLICOTT CITY","MD","210422527","","","20141106","50.00","437.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138442","","","IND","","RASMUSSEN","DON","","MR","","3720 BRANT ST","","RENO","NV","895088895","","","20141106","87.50","237.50","","","retired","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138451","","","IND","","VINSON","DOUG","","MR","","2034 BALLINGER ST","","ABILENE","TX","796055815","","","20141106","26.25","214.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138544","","","IND","","LEVANTI","FRANK","","MR","","14 GREEN HILLS RD","","QUAKER HILL","CT","063751107","","","20141107","50.00","600.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138548","","","IND","","HASELOW","TIMOTHY","","MR","","7590 PLEASANT VIEW DR","","PARMA","OH","441345815","","","20141107","30.00","219.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138551","","","IND","","COTHRAN","ROY O","","MR","","5600 SLATER CIR","","MOSS POINT","MS","395627859","","","20141107","26.25","205.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138563","","","IND","","REED","JAKE","","MR","","16536 US HWY 85","","LUSK","WY","822256509","","","20141107","300.00","600.00","","SELF EMPLOYED","RANCHER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138569","","","IND","","STRUKE","WILLIAM","","MR","","919 S CUMBERLAND AVE","","PARK RIDGE","IL","600684679","","","20141107","26.25","224.25","","CITY OF CHICAGO","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138570","","","IND","","NELSON","JAMES R","","MR","","3089 EGREMONT DR","","WEST PALM BEACH","FL","334065024","","","20141107","100.00","400.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138575","","","IND","","MOTTS","DWIGHT W","","MR","","200 GINDER RD NW","","LANCASTER","OH","431307847","","","20141107","26.25","221.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138578","","","IND","","CARLSON","ROBERT","","MR","","PO BOX 347","","DECATUR","IL","625250347","","","20141107","38.00","347.00","","STATE OF ILLINOIS","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138579","","","IND","","PEGAS","E","","","","3458 CENTRAL AVE","","SPRING VALLEY","CA","919772009","","","20141107","100.00","215.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138600","","","IND","","Salisbury","ROBERT N","","MR","","1510 FRANZEL RD","","RED BLUFF","CA","960804147","","","20141110","25.00","307.00","","Retired","Retired","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138615","","","IND","","LANGBERG","MARK","","MR","","711 W 86TH AVE","","ANCHORAGE","AK","995151565","","","20141110","100.00","274.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138621","","","IND","","CASSIDY","MICHAEL C","","MR","","16321 SPANGLER PEAK RD","","RAMONA","CA","920654242","","","20141110","24.00","286.25","","NCR CORP","PROGRAMMER/ANALYST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138622","","","IND","","PREWITT","ROBERT D","","MR","","1022 N 5TH ST","","GARDEN CITY","KS","678465669","","","20141110","50.00","372.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138637","","","IND","","WILSON","LAWRENCE A","","MR","","HC 7 BOX 27","","DONIPHAN","MO","639358901","","","20141110","47.25","284.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138639","","","IND","","GANONG","BRUCE F","","MR","","4313 E HAMILTON AVE","","EAU CLAIRE","WI","547018287","","","20141110","50.00","302.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138645","","","IND","","CURREY","DENNIS W","","MR","","PO BOX 2002","","NEWPORT","WA","991562002","","","20141110","26.25","573.25","","U.S. ARMY","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138662","","","IND","","TRAWICK","H L","","","","806 WEEPING WILLOW WAY","","MAGNOLIA","TX","773541587","","","20141111","15.00","242.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138669","","","IND","","LLOYD","RAYMOND","","MR","","537 TURNER RD","","CLEVELAND","GA","305283012","","","20141113","100.00","400.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138684","","","IND","","GARCIA","MIKE C","","MR","","10121 ORANGE AVE","","CUPERTINO","CA","950142828","","","20141114","26.25","239.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138691","","","IND","","ELROD","STARLING L","","MR","","607 TILTON RD SE","","DALTON","GA","307215436","","","20141117","250.00","250.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138697","","","IND","","LORICH","JOSEPH J","","MR","","409 S JEFFERSON ST","","IRVING","TX","750604142","","","20141117","250.00","250.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138705","","","IND","","SORRENTINO","ANTHONY F","","MR","","PO BOX 622","","MARLBORO","NY","125420622","","","20141118","50.00","219.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138712","","","IND","","LABER","ERIC","","MR","","PO BOX 329","","METAMORA","MI","484550329","","","20141118","68.00","267.00","","CRYOGENIC TRANSPORTATION","DRIVER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138730","","","IND","","PAGE","JAMES H","H","MAJ","","6042 SLEEPY HOLLOW RD","","ROME","NY","134400913","","","20141119","25.00","285.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138737","","","IND","","EVANS","GARY M","","MR","","11096 PALA PL","","MIRA LOMA","CA","917521728","","","20141120","30.00","205.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138738","","","IND","","PELTIER","DUANE J","","MR","","2135 LONDON BRIDGE DR","","ROCHESTER HILLS","MI","483074234","","","20141121","300.00","750.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138742","","","IND","","SMETHILLS","HAROLD R","","MR","","2450 E ALAMEDA AVE #9","","DENVER","CO","802093346","","","20141121","100.00","400.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138749","","","IND","","MARKHAM","MICHAEL K","","MR","","209 BRIARWOOD LN","","BEAVER","WV","258139757","","","20141121","30.00","507.00","","RALCO SHERIFFS DEPT","POLICE OFFICER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138750","","","IND","","BODMER","JOHN A","","MR","","12736 S SOMERDOWNS CT","","DRAPER","UT","840208501","","","20141121","25.00","275.00","","WESTERN AIRLINES","PILOT","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138754","","","IND","","FULLER","DANIEL","","MR","","914 MAIN ST UNIT 1206","","HOUSTON","TX","770026207","","","20141121","60.00","600.00","","CHENIERE ENERGY","DIRECTOR MARINE OPERATIONS","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138793","","","IND","","EGGERT","FRED S","","MR","","36042 SCHOOLCRAFT RD","","LIVONIA","MI","481501217","","","20141103","47.25","202.25","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138795","","","IND","","MADSEN","KRISTY","","","","5240 E TURNER AVE","","FRESNO","CA","937272601","","","20141103","26.25","591.25","","KAISER PERMENANTE","RETIRED - REGISTERED NURSE","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138808","","","IND","","HAWK","DONALD","","MR","","802 E 6TH ST","","LAKESIDE","OH","434401964","","","20141105","38.00","256.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138830","","","IND","","PERRY","MATT","","MR","","200A HUOT CIR","","INDIAN","AK","995401013","","","20141110","100.00","675.90","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138831","","","IND","","PERRY","MATT","","MR","","200A HUOT CIR","","INDIAN","AK","995401013","","","20141110","75.00","750.90","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138833","","","IND","","ELLIOTT","DEL W","","MR","","PO BOX 576","","GRANBURY","TX","760480576","","","20141112","200.00","400.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138838","","","IND","","BRADBURY","RAYMOND P","","MR","","PO BOX 90041","","ANCHORAGE","AK","995090041","","","20141118","38.00","207.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138844","","","IND","","LIBBEY","HEATHER M","","MS","","PO BOX 69","","HYATTVILLE","WY","824280069","","","20141103","250.00","250.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138847","","","IND","","FRECHTLING","ANDREW C","","MR","","1141 GREATHOUSE RD","","WAXAHACHIE","TX","751678309","","","20141103","200.00","2200.00","","SOUTHWEST AIRLINES","commercial pilot","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138851","","","IND","","LASCALA","MARK S","S","MR","","PO BOX 21687","","MESA","AZ","852771687","","","20141103","20.00","244.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138853","","","IND","","SNYDER","JAMES W","","MR","","6724 WOODEN SHOE CT","","LIBERTY TOWNSHIP","OH","450449731","","","20141103","20.00","220.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138860","","","IND","","Anderson","CHARLES","","MR","","410 S 1ST ST SPC 88","","EL CAJON","CA","920194725","","","20141105","150.00","691.00","","Retired","Retired","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138885","","","IND","","WETZEL","JIM","","MR","","660 W BONITA AVE APT 32E","","CLAREMONT","CA","917114571","","","20141105","100.00","700.00","","AKAL SECURITY","COURT SECURITY OFFICER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138886","","","IND","","SMART","PHILIP A","","MR","","1510 N WIND LN","","CENTERTOWN","MO","650233236","","","20141105","100.00","379.00","","SUPREME COURT OF MISSOURI","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138888","","","IND","","HAYDEN","ROBERT D","","MR","","1300 W HENRY ST","","SEDALIA","MO","653012753","","","20141105","500.00","500.00","","STARLINE, INC","OWNER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138894","","","IND","","FENDER","JOHN L","","MR","","1040 CHRIS DALE DR","","SEYMOUR","TN","378653208","","","20141105","50.00","509.25","","TENNESSEE VALLEY AUTHORITY","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138914","","","IND","","SPANGLER","ROBERT W","","MR","","32 BROOKTON LN","","BERLIN","MD","218111853","","","20141105","100.00","1000.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138932","","","IND","","LAVELY","JOHN W","W","MR","","6742 BERKSHIRE CENTER RD","","EAST BERKSHIRE","VT","054479705","","","20141105","10.00","253.00","","","Night Auditor","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138933","","","IND","","BREITERMAN","GLENN","","MR","","1717 S AVENIDA PLANETA","","TUCSON","AZ","857105405","","","20141105","30.00","385.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63138999","","","IND","","DOWNEY","B J","","","","100 WINDSOR PATH # 106","","GEORGETOWN","KY","403249617","","","20141106","50.00","220.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63139003","","","IND","","JUDD","ROBERT L","","MR","","1490 E 500 S TRLR 22","","PRICE","UT","845013716","","","20141106","30.00","440.25","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63139004","","","IND","","CERVENY","GEORGE","","MR","","15460 W TIMBER LN","","LIBERTYVILLE","IL","600481662","","","20141106","20.00","355.00","","AMERITECH","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63139032","","","IND","","PIFER","CHARLES L","","MR","","PO BOX 4294","","KINGMAN","AZ","864024294","","","20141106","30.00","345.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63139047","","","IND","","LASCALA","MARK S","S","MR","","PO BOX 21687","","MESA","AZ","852771687","","","20141106","30.00","274.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63139048","","","IND","","GALBREATH","JERRY K","","","","4424 ELDER AVE","","SEAL BEACH","CA","907402958","","","20141106","30.00","206.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63139049","","","IND","","SHAFER","GEORGE R","","MR","","2610 SUMMER GROVE DR","","SHREVEPORT","LA","711183245","","","20141106","100.00","400.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63139105","","","IND","","SHERWOOD","HARRY C","","MR","","1743 290TH ST","","WILTON","IA","527789250","","","20141112","500.00","500.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63139108","","","IND","","ACKERMAN","JOHN J","","MR","","6824 LAKESIDE RD","","WEST PALM BEACH","FL","334112620","","","20141112","30.00","272.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63139113","","","IND","","GROVER","ROBERT A","","MR","","196 SCOUT RD","","SOUTHBURY","CT","064882534","","","20141112","50.00","250.00","","","retired","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63139114","","","IND","","TRIPODI","JAMES F","","MR","","3513 NORTH RD","","CHURCHVILLE","NY","144289320","","","20141112","30.00","365.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63139129","","","IND","","JAQUA","JIM","","","","440 EMERALD BAY","","LAGUNA BEACH","CA","926511247","","","20141112","300.00","300.00","","","RETIRED BANKER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63139145","","","IND","","PERALTA","MICHAEL A","","MR","","9 W REDMONT RD","","WILMINGTON","DE","198043713","","","20141112","50.00","255.00","","FIRST STUDENT MANAGEMENT, LLC","SCHOOL BUS DRIVER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63139146","","","IND","","FICK","JEROME","","MR","","706 7TH ST","","LITCHVILLE","ND","584617304","","","20141112","100.00","225.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63139147","","","IND","","LANGFORD","DAVID","","MR","","505 KESSLER BLVD","","SHERMAN","TX","750925653","","","20141112","500.00","500.00","","EXPRESS STORAGE CONTAINER RENT","BUSINESS OWNER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63139155","","","IND","","OPITZ","RAYMOND","","MR","","PO BOX 1241","","MILLS","WY","826441241","","","20141112","30.00","211.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63139164","","","IND","","MCGEE","FRED S","","MR","","PO BOX 595","","DALLAS","NC","280340595","","","20141112","20.00","296.00","","ALERT METAL WORKS, INC.","METAL FABRICATING","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63139217","","","IND","","Garvin","BENNY","","MR","","621 W FRANKLIN AVE","","WEATHERFORD","OK","730964644","","","20141117","60.00","312.00","","Retired","Retired","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63139240","","","IND","","COBB","MATTHEW","","","","1010 SOUTH ALBERT PIKE AVE.","","FORT SMITH","AR","729032410","","","20141103","500.00","500.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63139245","","","IND","","MONTAGINO","STEVEN J","","MR","","1522 S CENTINELA AVE APT 206","","LOS ANGELES","CA","900253662","","","20141104","100.00","1125.00","","LA COUNTY FIRE DEPARTMENT","ELECTRICIAN","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63139253","","","IND","","MATTEUCCI","ROBERT A","","MR","","1410 NEW YORK AVE","","NORTH WILDWOOD","NJ","082602746","","","20141108","26.25","295.25","","NO WILDWOOD POLICE DEPT","POLICE CAPTAIN","","","","","","","","","","","","","","","","","","","",""
"SB29","C00053553","62377473","","","ORG","Connection Strategy, LLC","","","","","","P.O. Box 2192","","Arlington","VA","22202","","","20141016","12034.66","0.00","Independent Expenditure - Phone Bank","004","","","","Deal","Nathan","","","","","","","","","","","","","","Independent Expenditure - Phone Bank",""
"SB29","C00053553","62377474","","","ORG","Connection Strategy, LLC","","","","","","P.O. Box 2192","","Arlington","VA","22202","","","20141016","4298.14","0.00","Independent Expenditure - Phone Bank","004","","","","Brownback","Sam","","","","","","","","","","","","","","Independent Expenditure - Phone Bank",""
"SB29","C00053553","62379181","","","COM","NRA Political Victory Fund - Independent Expenditure Committee","","","","","","11250 Waples Mill Road","","Fairfax","VA","22030","","","20141016","175000.00","0.00","","011","","","","","","","","","","","","","","","","","","","",""
"SB29","C00053553","62379696","","","ORG","Federal Capitol Communications Corporation","","","","","","950 F Street, NW,  #525","","Washington","DC","20004","","","20141016","500.00","0.00","Independent Expenditure - Graphic Art Design","004","","","","Otter","Clement","","","","","","","","","","","","","","Independent Expenditure - Graphic Art Design",""
"SB29","C00053553","62379699","","","ORG","Master Print, Inc.","","","","","","P.O. Box 1467","","Newington","VA","22122","","","20141016","1443.94","0.00","Independent Expenditure - Print 4 Color Flyers","004","","","","Otter","Clement","","","","","","","","","","","","","","Independent Expenditure - Print 4 Color Flyers",""
"SB29","C00053553","62379702","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","","","20141016","16434.63","0.00","Independent Expenditure - Postage","004","","","","Otter","Clement","","","","","","","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","62379705","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","","","20141016","1220.22","0.00","Independent Expenditure - Postcards","004","","","","Otter","Clement","","","","","","","","","","","","","","Independent Expenditure - Postcards",""
"SB29","C00053553","62387351","","","ORG","Starboard Strategic, Inc.","","","","","","705 Melvin Avenue, #105","","Annapolis","MD","21401","","","20141016","60253.00","0.00","Independent Expenditure - Internet Ads","004","","","","Hassan","Maggie","","","","","","","","","","","","","","Independent Expenditure - Internet Ads",""
"SB29","C00053553","62387353","","","ORG","Starboard Strategic, Inc.","","","","","","705 Melvin Avenue, #105","","Annapolis","MD","21401","","","20141017","5597.75","0.00","Independent Expenditure - Internet Ad Production Cost","004","","","","Hassan","Maggie","","","","","","","","","","","","","","Independent Expenditure - Internet Ad Production Cost",""
